company_id,year,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_cr,capex_label,fcf_conversion_rate
M&M,Mar 2019,-11521.0,-0.7224530496925378,Accrual Risk,6.850583932544571,Moderate,-75.76116262247649
M&M,Mar 2020,-8327.0,4.538940809968848,High Quality,9.113581491602769,Capital Intensive,-81.9747981886198
M&M,Mar 2021,-1777.0,11.84457671957672,High Quality,26.503136864212824,Capital Intensive,-15.469661356315836
M&M,Mar 2022,5996.0,1.2750585964428511,High Quality,3.60648101939648,Moderate,40.83634134713615
M&M,Mar 2023,-15940.0,-0.6219447863548444,Accrual Risk,7.311019304191508,Moderate,-78.58023169829924
M&M,Mar 2024,-11245.0,-0.4588427057864711,Accrual Risk,4.0373028084959515,Moderate,-45.17515667684396
M&M,TTM,,,Accrual Risk,,Capital Intensive,
MARUTI,Mar 2013,940.0,1.6433198380566802,High Quality,7.039996388587938,Moderate,21.554689291446916
MARUTI,Mar 2014,-2.0,1.750175192711983,High Quality,11.218625117866283,Capital Intensive,-0.03766478342749529
MARUTI,Mar 2015,1958.0,1.693095300603833,High Quality,8.84037715792996,Capital Intensive,28.40975043528729
MARUTI,Mar 2016,1252.0,1.543023467345825,High Quality,12.554480890447827,Capital Intensive,13.874113475177305
MARUTI,Mar 2017,1109.0,1.3689255758221275,High Quality,13.472864801351253,Capital Intensive,10.641972939257268
MARUTI,Mar 2018,3486.0,1.4957492703971578,High Quality,10.402335576188149,Capital Intensive,28.767123287671232
MARUTI,Mar 2019,3061.0,0.8627630375114365,Moderate,4.113026908955709,Moderate,27.68632416787265
MARUTI,Mar 2020,2939.0,0.6157097569566748,Moderate,0.7361882104150145,Asset Light,39.95921142080218
MARUTI,Mar 2021,1565.0,2.017771701982228,High Quality,10.360654805888705,Capital Intensive,28.922565145074845
MARUTI,Mar 2022,1601.0,0.4742268041237113,Accrual Risk,0.27057624816030795,Asset Light,27.833796940194716
MARUTI,Mar 2023,1995.0,1.3086882865440466,High Quality,7.448695211553079,Moderate,15.203475080018288
MARUTI,Mar 2024,4936.0,1.2456257413997627,High Quality,8.363997800617518,Capital Intensive,26.500590572318266
MARUTI,TTM,,,Accrual Risk,,Capital Intensive,
MOTHERSON,Mar 2013,397.0,3.2876106194690267,High Quality,4.304688117637758,Moderate,26.824324324324323
MOTHERSON,Mar 2014,1323.0,2.456700091157703,High Quality,4.511080423489182,Moderate,55.19399249061326
MOTHERSON,Mar 2015,546.0,2.623839009287926,High Quality,8.2051873863997,Capital Intensive,19.198312236286917
MOTHERSON,Mar 2016,282.0,1.23337091319053,High Quality,5.121453138435082,Moderate,7.94813979706877
MOTHERSON,Mar 2017,-2345.0,1.7495395948434622,High Quality,14.501132716632057,Capital Intensive,-56.22152960920642
MOTHERSON,Mar 2018,70.0,1.4442477876106194,High Quality,5.672877111343978,Moderate,1.3650546021840875
MOTHERSON,Mar 2019,994.0,2.0552907530981885,High Quality,5.223304944665712,Moderate,18.586387434554975
MOTHERSON,Mar 2020,4132.0,4.908809891808346,High Quality,3.6555846465444843,Moderate,88.78384185646756
MOTHERSON,Mar 2021,3165.0,3.2192479286169533,High Quality,3.28743245598745,Moderate,72.42562929061785
MOTHERSON,Mar 2022,159.0,2.083756345177665,High Quality,3.6127575500987863,Moderate,3.3729316928298685
MOTHERSON,Mar 2023,2395.0,2.7802395209580837,High Quality,2.8532263796517237,Asset Light,38.31386978083506
MOTHERSON,Mar 2024,925.0,2.5062913907284767,High Quality,6.732055283102987,Moderate,9.922763355503111
MOTHERSON,TTM,,,Accrual Risk,,Capital Intensive,
NAUKRI,Mar 2013,29.0,0.9868421052631579,Moderate,9.745762711864407,Capital Intensive,23.96694214876033
NAUKRI,Mar 2014,-123.0,1.35,High Quality,35.978835978835974,Capital Intensive,-126.8041237113402
NAUKRI,Mar 2015,-1000.0,-3.642857142857143,Accrual Risk,143.5792349726776,Capital Intensive,-4761.904761904762
NAUKRI,Mar 2016,76.0,0.6610169491525424,Moderate,0.267379679144385,Asset Light,83.51648351648352
NAUKRI,Mar 2017,48.0,-4.953488372093023,Accrual Risk,18.58108108108108,Capital Intensive,-533.3333333333333
NAUKRI,Mar 2018,104.0,0.5049900199600799,Moderate,15.08097165991903,Capital Intensive,47.48858447488584
NAUKRI,Mar 2019,217.0,0.46621621621621623,Accrual Risk,5.125977410947002,Moderate,2411.111111111111
NAUKRI,Mar 2020,447.0,-1.4227642276422765,Accrual Risk,7.393292682926829,Moderate,-127.71428571428571
NAUKRI,Mar 2021,-1767.0,0.19464033850493653,Accrual Risk,181.11702127659575,Capital Intensive,-2387.837837837838
NAUKRI,Mar 2022,-470.0,0.05488278217668064,Accrual Risk,74.07174323473883,Capital Intensive,-105.38116591928251
NAUKRI,Mar 2023,154.0,-7.314285714285714,Accrual Risk,15.26001705029838,Capital Intensive,44.252873563218394
NAUKRI,Mar 2024,-150.0,1.1798319327731093,High Quality,33.59621451104101,Capital Intensive,-21.09704641350211
NAUKRI,TTM,,,Accrual Risk,,Capital Intensive,
NESTLEIND,Dec 2013,1355.0,1.6078782452999105,High Quality,4.845621360290078,Moderate,69.55852156057495
NESTLEIND,Dec 2014,1212.0,1.3873417721518988,High Quality,4.383561643835616,Moderate,59.44090240313879
NESTLEIND,Dec 2015,1028.0,1.9502664298401422,High Quality,0.8562691131498471,Asset Light,66.10932475884245
NESTLEIND,Dec 2016,1340.0,1.4645354645354645,High Quality,1.3784049885132919,Asset Light,72.43243243243244
NESTLEIND,Dec 2017,1687.0,1.4840816326530613,High Quality,1.3086913086913086,Asset Light,80.4482594182165
NESTLEIND,Dec 2018,2000.0,1.2769135034225265,High Quality,0.4605030109812256,Asset Light,76.39419404125286
NESTLEIND,Dec 2019,2378.0,1.166158536585366,High Quality,0.6710324197590751,Asset Light,81.27136021872865
NESTLEIND,Dec 2020,2133.0,1.1786743515850144,High Quality,2.404494382022472,Asset Light,66.61461586508433
NESTLEIND,Dec 2021,316.0,1.0557129367327667,High Quality,13.024896547045655,Capital Intensive,8.871420550252667
NESTLEIND,Dec 2022,2345.0,1.1447093266415727,High Quality,2.3199384506125345,Asset Light,63.275769023205605
NESTLEIND,Dec 2023,2465.0,1.1310436812270757,High Quality,4.846805395796299,Moderate,55.13307984790875
NESTLEIND,Mar 2024,2938.0,1.0615306381896772,High Quality,5.070919078461917,Moderate,50.541888869774645
NESTLEIND,TTM,,,Accrual Risk,,Capital Intensive,
NHPC,Mar 2013,1516.0,0.9906021580229725,Moderate,20.84312803635794,Capital Intensive,36.51252408477842
NHPC,Mar 2014,2702.0,2.3417023882424983,High Quality,15.18473406414941,Capital Intensive,62.229387379087974
NHPC,Mar 2015,3293.0,1.4513938527519656,High Quality,9.341929205692738,Capital Intensive,64.14102064666926
NHPC,Mar 2016,5225.0,2.5247357293868924,High Quality,8.929853962173809,Capital Intensive,109.2410620949195
NHPC,Mar 2017,6465.0,2.393390804597701,High Quality,21.616606749391163,Capital Intensive,132.37100737100738
NHPC,Mar 2018,3810.0,1.6861759425493716,High Quality,11.42488716956802,Capital Intensive,89.68926553672316
NHPC,Mar 2019,2642.0,1.3483779971791254,High Quality,13.158187687854836,Capital Intensive,53.04155792009637
NHPC,Mar 2020,6.0,0.8947683109118086,Moderate,29.846123101518785,Capital Intensive,0.11017260374586854
NHPC,Mar 2021,3463.0,1.4083333333333334,High Quality,16.65630182421227,Capital Intensive,65.62440780746637
NHPC,Mar 2022,1506.0,1.2162162162162162,High Quality,33.727034120734906,Capital Intensive,37.52803388985796
NHPC,Mar 2023,514.0,1.1042008918094344,High Quality,39.511643254454604,Capital Intensive,8.311772315653299
NHPC,Mar 2024,970.0,1.7224428997020853,High Quality,61.96013289036545,Capital Intensive,20.17890576242979
NHPC,TTM,,,Accrual Risk,,Capital Intensive,
NTPC,Mar 2013,-337.0,1.3116160813602415,High Quality,23.553511004222713,Capital Intensive,-1.85685161716899
NTPC,Mar 2014,1022.0,1.4497062176620188,High Quality,19.799565938976126,Capital Intensive,5.180716784103006
NTPC,Mar 2015,-1088.0,1.4900920736589272,High Quality,19.981990319796893,Capital Intensive,-6.2701705855232825
NTPC,Mar 2016,4963.0,2.237733048882293,High Quality,26.107689792359256,Capital Intensive,26.72878069797501
NTPC,Mar 2017,-4313.0,1.8823035280940825,High Quality,29.838375466224615,Capital Intensive,-19.96944161496435
NTPC,Mar 2018,-1008.0,1.8729765758903065,High Quality,23.475585527286764,Capital Intensive,-4.482988659106071
NTPC,Mar 2019,-5377.0,1.331480689753456,High Quality,23.99413682730563,Capital Intensive,-23.676794363716425
NTPC,Mar 2020,-5738.0,2.007225676356915,High Quality,27.066432799824604,Capital Intensive,-18.16627619831571
NTPC,Mar 2021,11410.0,2.1674126528158193,High Quality,18.859330589701518,Capital Intensive,33.51545059334978
NTPC,Mar 2022,18897.0,2.463915094339623,High Quality,17.254219146899427,Capital Intensive,46.81878995094396
NTPC,Mar 2023,21007.0,2.7540447403773145,High Quality,14.837662521920242,Capital Intensive,44.136061853937306
NTPC,Mar 2024,8644.0,1.9119163697731107,High Quality,18.00606159069137,Capital Intensive,16.798818407960198
NTPC,TTM,,,Accrual Risk,,Capital Intensive,
ONGC,Mar 2013,-1346.0,1.6618321246978411,High Quality,25.446957724219676,Capital Intensive,-3.0941817429484377
ONGC,Mar 2014,-10363.0,1.9977498593662104,High Quality,36.54527598623945,Capital Intensive,-21.093018522287807
ONGC,Mar 2015,3892.0,1.9177540529853696,High Quality,18.678498412284135,Capital Intensive,9.198336169408206
ONGC,Mar 2016,8036.0,3.533201038009464,High Quality,30.842658582992033,Capital Intensive,20.534048805417147
ONGC,Mar 2017,1965.0,1.5694744420446365,High Quality,15.509405109979966,Capital Intensive,3.72130899174305
ONGC,Mar 2018,-10006.0,2.178609789780574,High Quality,20.69933623793794,Capital Intensive,-17.58863752219234
ONGC,Mar 2019,24326.0,1.8108904472862277,High Quality,8.806899038005426,Capital Intensive,32.513131691147976
ONGC,Mar 2020,17434.0,6.162098463687151,High Quality,13.399356738117804,Capital Intensive,33.459360905863164
ONGC,Mar 2021,8044.0,2.2090355805243447,High Quality,12.8817274369835,Capital Intensive,16.259373799850422
ONGC,Mar 2022,37051.0,1.5873737168823792,High Quality,8.386226045606477,Capital Intensive,46.38680922452863
ONGC,Mar 2023,11372.0,2.625602538287876,High Quality,11.812598945738593,Capital Intensive,15.056867080646654
ONGC,Mar 2024,42060.0,1.7383758603176827,High Quality,9.672537521390066,Capital Intensive,40.90047162930909
ONGC,TTM,,,Accrual Risk,,Capital Intensive,
PFC,Mar 2013,-25080.0,-5.65615141955836,Accrual Risk,0.12706480304955528,Asset Light,-418.9076332052781
PFC,Mar 2014,-22464.0,-4.1144269498352255,Accrual Risk,0.042042322604755454,Asset Light,-295.30695412120417
PFC,Mar 2015,-21946.0,-3.5734510326449036,Accrual Risk,1.964943172722907,Asset Light,-260.3630323881836
PFC,Mar 2016,-15271.0,-2.1503880983182406,Accrual Risk,7.081583575607479,Moderate,-166.67758131412356
PFC,Mar 2017,1128.0,0.802772808586762,Moderate,2.418331460063087,Asset Light,21.38388625592417
PFC,Mar 2018,-55739.0,-6.496305558713198,Accrual Risk,2.897745969068773,Asset Light,-474.2937372362151
PFC,Mar 2019,-93715.0,-6.349050632911393,Accrual Risk,24.88263778508853,Capital Intensive,-526.9920710791206
PFC,Mar 2020,-42221.0,-4.447398965917484,Accrual Risk,0.1173841032980109,Asset Light,-301.3202968883814
PFC,Mar 2021,-57402.0,-3.763234919826928,Accrual Risk,2.4296639499832535,Asset Light,-288.8732323486488
PFC,Mar 2022,4357.0,0.2612958226768968,Accrual Risk,0.717264168262044,Asset Light,18.669123318193503
PFC,Mar 2023,-76411.0,-3.527881391944851,Accrual Risk,2.1806292157973326,Asset Light,-288.3325157541225
PFC,Mar 2024,-101229.0,-3.6967612713049394,Accrual Risk,3.7253573458058313,Moderate,-301.5190778303994
PFC,TTM,,,Accrual Risk,,Capital Intensive,
PIDILITIND,Mar 2013,328.0,1.1132075471698113,High Quality,3.915171288743882,Moderate,58.78136200716846
PIDILITIND,Mar 2014,295.0,0.8755555555555555,Moderate,2.311463927153864,Asset Light,43.898809523809526
PIDILITIND,Mar 2015,116.0,1.0739299610894941,High Quality,9.000825763831543,Capital Intensive,15.045395590142672
PIDILITIND,Mar 2016,416.0,1.123915737298637,High Quality,9.158739041223653,Capital Intensive,35.464620630861035
PIDILITIND,Mar 2017,-85.0,0.9200463499420626,Moderate,15.64892291258679,Capital Intensive,-6.735340729001585
PIDILITIND,Mar 2018,835.0,0.8240165631469979,Moderate,0.6416584402764067,Asset Light,62.26696495152871
PIDILITIND,Mar 2019,332.0,0.9105603448275862,Moderate,7.2478101158519355,Moderate,24.215900802334062
PIDILITIND,Mar 2020,1383.0,1.1408199643493762,High Quality,1.4121195503153277,Asset Light,87.75380710659898
PIDILITIND,Mar 2021,-296.0,1.236234458259325,High Quality,23.14548196901138,Capital Intensive,-17.556346381969156
PIDILITIND,Mar 2022,397.0,0.7912178956089478,Moderate,5.624433020864832,Moderate,21.39008620689655
PIDILITIND,Mar 2023,659.0,1.208688906128782,High Quality,7.6192897703195195,Moderate,33.18227593152064
PIDILITIND,Mar 2024,955.0,1.559244419004007,High Quality,14.285714285714285,Capital Intensive,35.2658788774003
PIDILITIND,TTM,,,Accrual Risk,,Capital Intensive,
PNB,Mar 2013,-1292.0,-0.13784860557768924,Accrual Risk,1.3930486870516126,Asset Light,
PNB,Mar 2014,16604.0,4.601524224278715,High Quality,0.671738066639975,Asset Light,
PNB,Mar 2015,3942.0,1.3656737588652483,High Quality,1.7901868199548348,Asset Light,
PNB,Mar 2016,12815.0,-4.036182336182336,Accrual Risk,2.6612077789150463,Asset Light,
PNB,Mar 2017,22097.0,17.706214689265536,High Quality,0.33085022264763414,Asset Light,
PNB,Mar 2018,-1350.0,0.14383618198332096,Accrual Risk,0.8045151359671626,Asset Light,
PNB,Mar 2019,-34161.0,3.5112041884816754,High Quality,1.2062055343548046,Asset Light,
PNB,Mar 2020,-13131.0,-26.377319587628865,Accrual Risk,0.6154630540077934,Asset Light,
PNB,Mar 2021,30163.0,11.484230055658626,High Quality,0.9605174833709648,Asset Light,
PNB,Mar 2022,18828.0,5.12589559877175,High Quality,1.5791820781196717,Asset Light,
PNB,Mar 2023,21860.0,6.725811253349211,High Quality,0.8428809948759284,Asset Light,
PNB,Mar 2024,-29445.0,-3.0511084416293546,Accrual Risk,1.3808279466373263,Asset Light,
PNB,TTM,,,Accrual Risk,,Capital Intensive,
POWERGRID,Mar 2013,-10394.0,2.7104103872014838,High Quality,168.8250133781821,Capital Intensive,-95.91215280981822
POWERGRID,Mar 2014,-11416.0,3.3471855760773965,High Quality,171.2568306010929,Capital Intensive,-88.03886789542685
POWERGRID,Mar 2015,-8385.0,3.1311930241775663,High Quality,137.884834663626,Capital Intensive,-56.173377101895895
POWERGRID,Mar 2016,-6568.0,2.518543379761705,High Quality,104.47414294015107,Capital Intensive,-36.11966564012318
POWERGRID,Mar 2017,-2261.0,2.895584485303986,High Quality,92.75790948359732,Capital Intensive,-10.071269487750557
POWERGRID,Mar 2018,-2991.0,2.7681618722574353,High Quality,85.80156239567337,Capital Intensive,-11.521127845614576
POWERGRID,Mar 2019,4544.0,2.3192146701215868,High Quality,53.41567072648963,Capital Intensive,16.87964338781575
POWERGRID,Mar 2020,20006.0,2.7795460710733337,High Quality,28.436307757524375,Capital Intensive,60.83439761600681
POWERGRID,Mar 2021,20159.0,2.442921236291127,High Quality,23.319878910191726,Capital Intensive,57.75224889703776
POWERGRID,Mar 2022,26877.0,1.5527817403708988,High Quality,1.8091393974340495,Asset Light,75.02093451683135
POWERGRID,Mar 2023,33065.0,2.6071984435797666,High Quality,15.652479003574326,Capital Intensive,83.54810996563575
POWERGRID,Mar 2024,24176.0,2.394528992486997,High Quality,28.606330301245553,Capital Intensive,60.70406267262592
POWERGRID,TTM,,,Accrual Risk,,Capital Intensive,
RECLTD,Mar 2013,-19907.0,-5.233237672841117,Accrual Risk,1.1148599090509022,Asset Light,-150.01507159005274
RECLTD,Mar 2014,-17108.0,-3.6372073402235814,Accrual Risk,0.7896417581141497,Asset Light,-102.75075075075075
RECLTD,Mar 2015,-23747.0,-4.4719311377245505,Accrual Risk,0.7350077881619937,Asset Light,-122.43877287960814
RECLTD,Mar 2016,-14034.0,-2.3331576172904587,Accrual Risk,3.133678756476684,Moderate,-62.52617509467587
RECLTD,Mar 2017,6704.0,1.0779344210359576,High Quality,0.41498890623715995,Asset Light,29.861915367483295
RECLTD,Mar 2018,-32464.0,-7.303976634464165,Accrual Risk,0.20301880130638186,Asset Light,-168.39047668447535
RECLTD,Mar 2019,-35409.0,-6.247343668350462,Accrual Risk,1.7986460957178843,Asset Light,-149.37354988399073
RECLTD,Mar 2020,-32591.0,-6.579243765084473,Accrual Risk,0.4041146216017634,Asset Light,-125.53830746119179
RECLTD,Mar 2021,-42651.0,-5.1936022917164,Accrual Risk,2.421464128019799,Asset Light,-132.1896792189679
RECLTD,Mar 2022,-1106.0,-0.08160621761658031,Accrual Risk,0.7307261431917711,Asset Light,-3.211568616063651
RECLTD,Mar 2023,-38303.0,-3.3455717739768964,Accrual Risk,2.3881882186091277,Asset Light,-101.79387690018072
RECLTD,Mar 2024,-59554.0,-4.0808059384941675,Accrual Risk,3.8533577456489256,Moderate,-124.37399494601425
RECLTD,TTM,,,Accrual Risk,,Capital Intensive,
RELIANCE,Mar 2013,9317.0,1.7675955185291583,High Quality,6.970706415090527,Moderate,28.101342180666567
RELIANCE,Mar 2014,-29809.0,1.9186180592513749,High Quality,16.855008177227862,Capital Intensive,-85.3270359238586
RELIANCE,Mar 2015,-30332.0,1.4540609137055838,High Quality,17.283878067804213,Capital Intensive,-80.99548719591978
RELIANCE,Mar 2016,1948.0,1.2770503332105423,High Quality,13.275222592751565,Capital Intensive,4.662406356956511
RELIANCE,Mar 2017,-16651.0,1.6609124124291892,High Quality,21.77994038571626,Capital Intensive,-35.95784654587859
RELIANCE,Mar 2018,3267.0,1.980570953436807,High Quality,17.448307801741453,Capital Intensive,5.079685920858275
RELIANCE,Mar 2019,-52161.0,1.0629816502246656,High Quality,16.628690372085575,Capital Intensive,-61.91216617210682
RELIANCE,Mar 2020,22380.0,2.379062186559679,High Quality,12.150084048542013,Capital Intensive,25.071135706764053
RELIANCE,Mar 2021,-115427.0,0.5016468486573996,Moderate,30.53460488476476,Capital Intensive,-142.87288030696868
RELIANCE,Mar 2022,1492.0,1.6309823863217627,High Quality,15.714156156925633,Capital Intensive,1.374089389488032
RELIANCE,Mar 2023,22031.0,1.5526401036605118,High Quality,10.611755416501216,Capital Intensive,15.480121980353855
RELIANCE,Mar 2024,45207.0,2.00946595798532,High Quality,12.633572884885117,Capital Intensive,27.820034708119483
RELIANCE,TTM,,,Accrual Risk,,Capital Intensive,
SBILIFE,Mar 2013,903.0,1.7936507936507937,High Quality,1.5265635507733692,Asset Light,211.47540983606555
SBILIFE,Mar 2014,-542.0,0.22802197802197802,Accrual Risk,4.102445242785954,Moderate,-106.0665362035225
SBILIFE,Mar 2015,2533.0,3.3263803680981594,High Quality,0.7607162699260652,Asset Light,319.0176322418136
SBILIFE,Mar 2016,-1426.0,6.845971563981043,High Quality,37.280066238873935,Capital Intensive,-155.0
SBILIFE,Mar 2017,-507.0,8.926701570680628,High Quality,29.56658373706953,Capital Intensive,-47.47191011235955
SBILIFE,Mar 2018,1485.0,9.039130434782608,High Quality,26.153575202536107,Capital Intensive,111.48648648648648
SBILIFE,Mar 2019,-79.0,10.152976639035419,High Quality,30.382925298179536,Capital Intensive,-5.359565807327002
SBILIFE,Mar 2020,2313.0,13.571729957805907,High Quality,38.78259281245719,Capital Intensive,171.20651369356034
SBILIFE,Mar 2021,4675.0,16.399725274725274,High Quality,23.443165309535726,Capital Intensive,536.1238532110092
SBILIFE,Mar 2022,241.0,14.50996015936255,High Quality,26.04268344118675,Capital Intensive,33.013698630136986
SBILIFE,Mar 2023,-1547.0,16.650784427658337,High Quality,37.455974998759864,Capital Intensive,-1268.032786885246
SBILIFE,Mar 2024,-2099.0,15.375923970432947,High Quality,23.6544231293754,Capital Intensive,-853.2520325203253
SBILIFE,TTM,,,Accrual Risk,,Capital Intensive,
SBIN,Mar 2013,22061.0,1.3113446510374562,High Quality,1.3519788541220175,Asset Light,-430.5425448868072
SBIN,Mar 2014,18351.0,1.2927669345579793,High Quality,0.41838127175212364,Asset Light,-125.5713699192555
SBIN,Mar 2015,22873.0,1.4747083894122925,High Quality,1.6463596411089847,Asset Light,-104.5431692490516
SBIN,Mar 2016,11730.0,1.1119901682156847,High Quality,1.2450540037075142,Asset Light,-36.20482113645483
SBIN,Mar 2017,72834.0,-798.0,Accrual Risk,1.9839702838396682,Asset Light,-113.21229831815214
SBIN,Mar 2018,-83455.0,25.742331288343557,High Quality,5.700746822727868,Moderate,96.26053958037764
SBIN,Mar 2019,29776.0,8.820053715308863,High Quality,0.08684599047852141,Asset Light,-43.37426619470058
SBIN,Mar 2020,23374.0,1.1319299905392621,High Quality,0.2056682922490847,Asset Light,-36.41887786104922
SBIN,Mar 2021,86249.0,3.764191225720027,High Quality,1.3195980080182659,Asset Light,-121.96705083787032
SBIN,Mar 2022,55043.0,1.5516499475566792,High Quality,0.9145679080466111,Asset Light,-86.58644014472236
SBIN,Mar 2023,-86980.0,-1.4894199134199133,Accrual Risk,0.27533526201028946,Asset Light,200.23481203526785
SBIN,Mar 2024,18156.0,0.31105934457817463,Accrual Risk,0.791458802474561,Asset Light,-30.110950793571817
SBIN,TTM,,,Accrual Risk,,Capital Intensive,
SHREECEM,Jun 2013,990.0,1.254980079681275,High Quality,4.983388704318937,Moderate,63.420884048686744
SHREECEM,Jun 2014,167.0,1.7801778907242694,High Quality,21.592300962379703,Capital Intensive,12.014388489208633
SHREECEM,Jun 2015,249.0,2.908450704225352,High Quality,15.817223198594025,Capital Intensive,18.526785714285715
SHREECEM,Mar 2016 9m,,,Accrual Risk,,Capital Intensive,
SHREECEM,Mar 2017,154.0,1.6445108289768484,High Quality,23.830579474051664,Capital Intensive,6.128133704735376
SHREECEM,Mar 2018,-1716.0,1.3576589595375723,High Quality,36.560561374961864,Capital Intensive,-69.38940558026688
SHREECEM,Mar 2019,1360.0,2.0492610837438425,High Quality,5.734767025089606,Moderate,48.62352520557741
SHREECEM,Mar 2020,-1617.0,2.573186528497409,High Quality,43.44109418713087,Capital Intensive,-42.87987271280828
SHREECEM,Mar 2021,1603.0,1.8202824133504494,High Quality,19.55014749262537,Capital Intensive,39.18357369836226
SHREECEM,Mar 2022,525.0,2.102442868400315,High Quality,14.277148567621586,Capital Intensive,14.150943396226415
SHREECEM,Mar 2023,164.0,1.084423807513719,High Quality,13.471879901411606,Capital Intensive,5.540540540540541
SHREECEM,Mar 2024,1929.0,1.93133294864397,High Quality,6.9099946396374445,Moderate,42.69588313413015
SHREECEM,TTM,,,Accrual Risk,,Capital Intensive,
SHRIRAMFIN,Mar 2013,-8400.0,-5.713602187286398,Accrual Risk,0.5849621914681125,Asset Light,-385.497934832492
SHRIRAMFIN,Mar 2014,-4167.0,-2.9860088365243005,Accrual Risk,1.321378008494573,Asset Light,-208.45422711355675
SHRIRAMFIN,Mar 2015,-9656.0,-9.349221789883268,Accrual Risk,0.49035632559660014,Asset Light,-571.0230632761679
SHRIRAMFIN,Mar 2016,-5543.0,-4.6511824324324325,Accrual Risk,0.3475238922675934,Asset Light,-303.89254385964915
SHRIRAMFIN,Mar 2017,-2679.0,-2.1145339652448656,Accrual Risk,0.01834357516279923,Asset Light,-135.8519269776876
SHRIRAMFIN,Mar 2018,-13056.0,-5.155747351902707,Accrual Risk,0.6369426751592357,Asset Light,-343.1274638633377
SHRIRAMFIN,Mar 2019,-5611.0,-2.1486801242236027,Accrual Risk,0.48918640576725025,Asset Light,-147.61904761904762
SHRIRAMFIN,Mar 2020,-2519.0,-0.9808917197452229,Accrual Risk,0.3321055491818127,Asset Light,-70.65918653576438
SHRIRAMFIN,Mar 2021,-4264.0,-1.6962785114045618,Accrual Risk,0.14349672827459534,Asset Light,-125.33803644914757
SHRIRAMFIN,Mar 2022,-8893.0,-3.2557883131201764,Accrual Risk,0.1765775123344586,Asset Light,-242.58046917621385
SHRIRAMFIN,Mar 2023,-12549.0,-2.9277408637873754,Accrual Risk,16.646989374262102,Capital Intensive,-142.618479372656
SHRIRAMFIN,Mar 2024,-31359.0,-4.203405865657522,Accrual Risk,0.7090249532813014,Asset Light,-298.0043713769838
SHRIRAMFIN,TTM,,,Accrual Risk,,Capital Intensive,
SIEMENS,Sep 2011,267.0,0.0034562211981566822,Accrual Risk,2.208281053952321,Asset Light,22.801024765157983
SIEMENS,Sep 2014,738.0,1.0082918739635158,High Quality,1.2174564525191984,Asset Light,620.1680672268908
SIEMENS,Sep 2015,1220.0,0.4889267461669506,Accrual Risk,6.115686831392597,Moderate,122.2444889779559
SIEMENS,Sep 2016,750.0,0.17604667124227866,Accrual Risk,2.1869521085171173,Asset Light,73.45739471106758
SIEMENS,Sep 2017,1894.0,0.503957783641161,Moderate,11.938544961590601,Capital Intensive,179.3560606060606
SIEMENS,Sep 2018,-74.0,0.11098779134295228,Accrual Risk,1.3599062133645956,Asset Light,-5.5764883195177095
SIEMENS,Sep 2019,138.0,1.1583257506824385,High Quality,8.674717211861815,Capital Intensive,9.261744966442953
SIEMENS,Sep 2020,1591.0,0.9362808842652796,Moderate,8.757289362557811,Capital Intensive,158.62412761714856
SIEMENS,Sep 2021,-967.0,1.3057851239669422,High Quality,18.101227458705864,Capital Intensive,-66.59779614325069
SIEMENS,Sep 2022,944.0,0.6338302009073234,Moderate,0.21068286032965672,Asset Light,50.752688172043015
SIEMENS,Sep 2023,641.0,0.7135575942915392,Moderate,3.8815587603559374,Moderate,25.7740249296341
SIEMENS,Sep 2024,1168.0,0.6144223693892568,Moderate,2.2571942446043165,Asset Light,37.628865979381445
SUNPHARMA,Mar 2013,982.0,0.9677140386278467,Moderate,21.336807115263678,Capital Intensive,20.52675585284281
SUNPHARMA,Mar 2014,1783.0,1.0206238721319927,High Quality,13.532338308457712,Capital Intensive,25.46051692131944
SUNPHARMA,Mar 2015,4114.0,1.0255661066471877,High Quality,5.483352803738318,Moderate,52.115530782873066
SUNPHARMA,Mar 2016,2737.0,1.1816896429833863,High Quality,13.862463579878542,Capital Intensive,33.48421825299731
SUNPHARMA,Mar 2017,2896.0,0.9026255416772878,Moderate,13.256064348597125,Capital Intensive,28.66759057612354
SUNPHARMA,Mar 2018,803.0,1.536978756884343,High Quality,11.718071652384008,Capital Intensive,14.260344521399396
SUNPHARMA,Mar 2019,1886.0,0.6845386533665836,Moderate,1.0665382233537466,Asset Light,29.575035283048457
SUNPHARMA,Mar 2020,4330.0,1.571188878235858,High Quality,6.775686704427796,Moderate,62.007733066017465
SUNPHARMA,Mar 2021,6577.0,2.715669014084507,High Quality,1.2149979103230044,Asset Light,77.65053128689492
SUNPHARMA,Mar 2022,3429.0,2.6512245500147538,High Quality,14.37367413463031,Capital Intensive,33.42756872684734
SUNPHARMA,Mar 2023,-2261.0,0.5825208504639963,Moderate,16.451715809141866,Capital Intensive,-19.40772532188841
SUNPHARMA,Mar 2024,11372.0,1.2627471383975026,High Quality,1.5732931933934058,Asset Light,87.35596865878014
SUNPHARMA,TTM,,,Accrual Risk,,Capital Intensive,
TATACONSUM,Mar 2013,197.0,0.3887640449438202,Accrual Risk,0.32648619235478166,Asset Light,25.58441558441558
TATACONSUM,Mar 2014,421.0,0.8274509803921568,Moderate,0.012923235978288964,Asset Light,55.98404255319149
TATACONSUM,Mar 2015,211.0,1.531135531135531,High Quality,2.5897660452896285,Asset Light,26.641414141414145
